timestamp,acc.x,acc.y,acc.z
0.02,0.0,0.0,0.0
0.04,0.0,0.0,0.0
0.06,0.0,0.0,0.0
0.08,0.0,0.0,0.0
0.1,0.0,0.0,0.0
0.12,0.0,0.0,0.0
0.14,0.0,0.0,0.0
0.16,0.0,0.0,0.0
0.18,0.0,0.0,0.0
0.2,0.0,0.0,0.0
0.22,0.0,0.0,0.0
0.24,0.0,0.0,0.0
0.26,0.0,0.0,0.0
0.28,0.0,0.0,0.0
0.3,0.0,0.0,0.0
0.32,0.0,0.0,0.0
0.34,0.0,0.0,0.0
0.36,0.0,0.0,0.0
0.38,0.0,0.0,0.0
0.4,0.0,0.0,0.0
0.42,0.0,0.0,0.0
0.44,0.0,0.0,0.0
0.46,0.0015594876604154706,-0.09154623746871948,0.9873117804527283
0.48,0.0007596537470817566,-0.08693262934684753,0.9921659231185913
0.5,0.0008430886664427817,-0.09166084229946136,0.9855701327323914
0.52,0.0012584718642756343,-0.09011093527078629,0.986772894859314
0.54,0.001779108657501638,-0.09232943505048752,0.988247811794281
0.56,0.00427377549931407,-0.08903461694717407,0.9861642122268677
0.58,0.0027027928736060858,-0.08903033286333084,0.9857316017150879
0.6,0.0005454601487144828,-0.093391053378582,0.9885745048522949
0.62,-0.0014329006662592292,-0.09058716893196106,0.9893573522567749
0.64,-0.0011730269761756063,-0.09154251217842102,0.9879591464996338
0.66,5.326949030859396e-05,-0.08895644545555115,0.994192361831665
0.68,0.0029718708246946335,-0.09067871421575546,0.9956011772155762
0.7,6.875983672216535e-05,-0.09041987359523773,0.9967045783996582
0.72,-0.0022243040148168802,-0.0920478031039238,0.9998080134391785
0.74,0.0013229824835434556,-0.09226280450820923,0.9977865219116211
0.76,0.0001641761336941272,-0.09060007333755493,0.9941391944885254
0.78,0.0020024797413498163,-0.0870794877409935,0.9989755749702454
0.8,-0.0005558848497457802,-0.09282167255878448,0.9970604181289673
0.82,-0.0009312622714787722,-0.09068862348794937,0.9938411116600037
0.84,4.382753468235023e-05,-0.09499410539865494,0.9961585402488708
0.86,-0.0018886037869378924,-0.09126987308263779,0.996387779712677
0.88,-0.0020815518219023943,-0.09321383386850357,0.9960914254188538
0.9,0.0009390573832206428,-0.09507188946008682,0.9986984729766846
0.92,-0.0016423602355644107,-0.09208059310913086,0.9963669776916504
0.94,-0.0018646687967702746,-0.09120794385671616,0.9954000115394592
0.96,0.0028020560275763273,-0.08857057243585587,0.9961357116699219
0.98,0.0022425635252147913,-0.0944255068898201,0.9980641603469849
1.0,-0.00014783251390326768,-0.09223343431949615,0.99728924036026
1.02,-0.0038325621280819178,-0.09173552691936493,0.995847761631012
1.04,0.0013960738433524966,-0.09220833331346512,0.9975159764289856
1.06,-0.0016026755329221487,-0.09101850539445877,0.9984889626502991
1.08,0.0002912436320912093,-0.09100645035505295,0.9945220947265625
1.1,-0.0004729231004603207,-0.08992188423871994,0.9958890676498413
1.12,0.0016082004876807332,-0.08968552201986313,0.9981749653816223
1.14,0.0009895144030451775,-0.0909794420003891,0.9998018145561218
1.16,9.983602649299428e-05,-0.09385624527931213,0.9949074387550354
1.18,0.00044336405699141324,-0.09142254292964935,0.9957050085067749
1.2,0.00114455446600914,-0.09008149802684784,0.9970816969871521
1.22,0.0010875165462493896,-0.09165631979703903,0.9925740957260132
1.24,-0.0017143894219771028,-0.09041377902030945,0.9962314963340759
1.26,0.0006383939180523157,-0.09185810387134552,0.9989491701126099
1.28,0.0022624325938522816,-0.09308623522520065,0.9942192435264587
1.3,0.0006138921598903835,-0.08926372230052948,1.0001881122589111
1.32,0.0005540089914575219,-0.09026672691106796,0.9943701028823853
1.34,0.0010184061247855425,-0.09075955301523209,0.9966384768486023
1.36,-0.0015119172167032957,-0.08952382206916809,0.9996050000190735
1.38,0.00033965971670113504,-0.09244966506958008,0.9958422780036926
1.4,-0.002588035771623254,-0.09033244848251343,0.9979298710823059
1.42,0.0016611864557489753,-0.09111708402633667,0.9982495903968811
1.44,-7.404664938803762e-05,-0.09230365604162216,0.9947802424430847
1.46,-3.488070433377288e-05,-0.0931129977107048,0.9950398802757263
1.48,-0.0007331185042858124,-0.09229765832424164,0.996372640132904
1.5,0.0009992083068937063,-0.09252318739891052,0.9975529909133911
1.52,1.421042179572396e-05,-0.08934959769248962,0.9960749745368958
1.54,0.0004963611136190593,-0.09313174337148666,0.9961045980453491
1.56,0.0008513560169376433,-0.09225285053253174,0.9973524212837219
1.58,-0.0007385133067145944,-0.08966393768787384,0.9968994855880737
1.6,0.0017824545502662659,-0.09500754624605179,0.995331883430481
1.62,-0.0023789755068719387,-0.08881787210702896,0.998136579990387
1.64,0.0004029960837215185,-0.0911860466003418,0.997887134552002
1.66,-0.000991268316283822,-0.09093859791755676,0.996889591217041
1.68,-0.0012194879818707705,-0.09131693840026855,0.9960571527481079
1.7,-0.002358909696340561,-0.09207911789417267,0.9966260194778442
1.72,0.0015039342688396573,-0.09223972260951996,0.996921718120575
1.74,0.0003058351285289973,-0.0906156525015831,0.9960896968841553
1.76,-0.0014949425822123885,-0.0919642448425293,0.9939954280853271
1.78,0.00039290229324251413,-0.0928693413734436,0.999876081943512
1.8,0.0015917607815936208,-0.0909961685538292,0.995715320110321
1.82,0.000983083271421492,-0.09213398396968842,0.9978507161140442
1.84,-0.0007754089310765266,-0.08765428513288498,0.9971925020217896
1.86,0.004908799659460783,-0.09451830387115479,0.996455192565918
1.88,-0.0030662144999951124,-0.08885462582111359,0.9987795948982239
1.9,0.0027154656127095222,-0.09195452928543091,0.9975077509880066
1.92,-0.0004142641555517912,-0.09012069553136826,0.997523844242096
1.94,-0.0010376948630437255,-0.08990991860628128,0.9969136118888855
1.96,0.00266900472342968,-0.09067395329475403,0.9929446578025818
1.98,0.0015737934736534953,-0.0889197438955307,0.9985166788101196
2.0,-0.0008372932206839323,-0.09356257319450378,0.9967262148857117
2.02,0.0007164530688896775,-0.08919424563646317,0.9972906708717346
2.04,0.002004544250667095,-0.09439248591661453,0.9975493550300598
2.06,-0.0016075025778263807,-0.08748980611562729,0.9958457350730896
2.08,0.002395062707364559,-0.09091651439666748,0.9956585764884949
2.1,-0.0018444792367517948,-0.09066636115312576,1.0005322694778442
2.12,0.0024494717363268137,-0.09289312362670898,0.9955564141273499
2.14,-0.0019149044528603554,-0.09050242602825165,0.9986619353294373
2.16,0.0035887721460312605,-0.09143761545419693,0.9965426921844482
2.18,-5.418579530669376e-05,-0.09382842481136322,0.9980807304382324
2.2,-0.0026134636718779802,-0.09020663797855377,0.9964313507080078
2.22,-0.017018992453813553,-0.254569947719574,1.0188302993774414
2.24,0.010072024539113045,-0.03187192231416702,1.015195369720459
2.26,0.0064609176479279995,-0.038480471819639206,0.963847815990448
2.28,-0.009848849847912788,-0.0618213415145874,1.0400111675262451
2.3,0.002238278975710273,-0.12150449305772781,1.0119959115982056
2.32,-0.01449461467564106,-0.15079841017723083,1.0457566976547241
2.34,0.03485541790723801,-0.24832041561603546,1.113754391670227
2.36,0.05171075835824013,-0.32390522956848145,1.0970971584320068
2.38,0.06861387193202972,-0.22796954214572906,1.0690525770187378
2.4,0.03987199813127518,-0.06637072563171387,1.0110228061676025
2.42,0.013620363548398018,0.09833499044179916,0.9475101828575134
2.44,0.00023675910779275,0.23779818415641785,0.8904686570167542
2.46,-0.055076148360967636,0.34152406454086304,0.8711948990821838
2.48,-0.01391852181404829,0.4524190425872803,0.8272262811660767
2.5,0.021537741646170616,0.5515310764312744,0.7939421534538269
2.52,-0.006769546307623386,0.7077722549438477,0.7653998136520386
2.54,0.055304232984781265,0.6828444600105286,0.7061164975166321
2.56,0.004727578721940517,0.6339449286460876,0.7057785391807556
2.58,-0.03392811119556427,0.5631497502326965,0.6764012575149536
2.6,-0.1834649294614792,-0.10178805142641068,1.1210798025131226
2.62,0.03127265349030495,-0.5022072792053223,1.0293049812316895
2.64,0.16118550300598145,-0.27203983068466187,0.9524082541465759
2.66,0.33356356620788574,-0.23872782289981842,1.3242295980453491
2.68,-0.17871013283729553,-0.532159149646759,1.211443305015564
2.7,-0.27251672744750977,-0.36811956763267517,0.7384668588638306
2.72,-0.07794083654880524,-0.14853046834468842,1.1651021242141724
2.74,0.26432985067367554,0.17418032884597778,0.9261587858200073
2.76,-0.008917118422687054,0.11170222610235214,0.9647851586341858
2.78,-0.03899815306067467,-0.3068535029888153,1.0531738996505737
2.8,-0.10012947022914886,-0.22641579806804657,0.9995719790458679
2.82,0.14744284749031067,0.14103370904922485,0.9564090371131897
2.84,-0.026292629539966583,-0.07066665589809418,1.027760624885559
2.86,-0.05835143104195595,-0.2613263428211212,0.9619741439819336
2.88,0.019788114354014397,-0.001295141177251935,1.0602930784225464
2.9,0.030926959589123726,-0.039738334715366364,0.9541360139846802
2.92,-0.05916880443692207,-0.17290399968624115,1.0012564659118652
2.94,0.0023683870676904917,-0.035975050181150436,1.0077524185180664
2.96,-0.030289024114608765,-0.09435498714447021,0.9984531998634338
2.98,0.14663037657737732,-0.14852303266525269,0.9679481387138367
3.0,-0.02596655860543251,-0.004727215506136417,1.0450704097747803
3.02,-0.06366786360740662,-0.15069352090358734,1.0515313148498535
3.04,-0.1246454194188118,-0.20244541764259338,1.083550214767456
3.06,-0.036127813160419464,0.05413171276450157,1.051269769668579
3.08,-0.11788449436426163,0.019543545320630074,1.0365588665008545
3.1,-0.07116217911243439,-0.0855216309428215,1.1388437747955322
3.12,-0.0060739233158528805,-0.018929509446024895,1.0453355312347412
3.14,0.14651457965373993,-0.027580274268984795,0.9635037183761597
3.16,0.21484242379665375,-0.03678005188703537,0.8919340372085571
3.18,0.16354361176490784,-0.14203985035419464,0.9952033758163452
3.2,0.2164595127105713,-0.18236666917800903,0.9399389624595642
3.22,0.29200971126556396,-0.2565368413925171,0.8720890879631042
3.24,0.24225075542926788,-0.35967254638671875,0.8473762273788452
3.26,0.329292893409729,-0.44653788208961487,0.8439210057258606
3.28,0.34797030687332153,-0.3876971900463104,0.7486606240272522
3.3,0.4154634475708008,-0.33616727590560913,0.6878502368927002
3.32,0.3882913887500763,-0.3961147964000702,0.6776934266090393
3.34,0.30132728815078735,-0.4800126254558563,0.7437341809272766
3.36,0.7353837490081787,0.15477901697158813,1.345833420753479
3.38,0.20833109319210052,-0.023668168112635612,0.8763413429260254
3.4,0.13192960619926453,-0.07518824934959412,0.9137595295906067
3.42,0.12054285407066345,-0.05644381791353226,0.9842103123664856
3.44,-0.41346731781959534,0.6532102227210999,1.3235455751419067
3.46,-0.3773130178451538,0.5894486904144287,0.7595459222793579
3.48,-0.15162450075149536,0.37591123580932617,0.7582170963287354
3.5,0.02121739275753498,0.4935835301876068,0.8374513387680054
3.52,-0.04013946279883385,0.23102472722530365,0.8582585453987122
3.54,-0.24716819822788239,-0.12638361752033234,1.1257447004318237
3.56,0.15167799592018127,-0.7531350255012512,1.4284238815307617
3.58,0.008585507981479168,-0.476060152053833,1.0210949182510376
3.6,-0.07373157143592834,0.2538250982761383,0.940550684928894
3.62,0.008433789014816284,0.03502786159515381,0.9327357411384583
3.64,0.04198506101965904,-0.15729258954524994,1.015989899635315
3.66,0.005873104091733694,-0.08450005948543549,1.0255557298660278
3.68,-0.03359302505850792,-0.05218422785401344,0.9996953010559082
3.7,0.016219165176153183,-0.08065615594387054,0.9945545792579651
3.72,-0.016298750415444374,-0.0633523017168045,0.9933227300643921
3.74,0.00239977496676147,-0.06951544433832169,0.9934550523757935
3.76,0.005403715651482344,-0.06812302768230438,0.996306836605072
3.78,-0.010998332872986794,-0.06986913830041885,1.001936674118042
3.8,-0.010375117883086205,-0.06623242050409317,1.0058847665786743
3.82,-0.014612631872296333,-0.06956823915243149,0.9979211688041687
3.84,-0.0072799623012542725,-0.06076376140117645,0.9993301630020142
3.86,-0.010590199381113052,-0.06247377023100853,0.9886537194252014
3.88,-0.01461607962846756,-0.09428896009922028,0.9884337782859802
3.9,-0.005089497193694115,-0.11303915828466415,1.0145679712295532
3.92,-0.01311166025698185,-0.037599094212055206,0.9796552658081055
3.94,0.07539249211549759,-0.07571899145841599,0.9983670115470886
3.96,-0.019768038764595985,-0.03581312298774719,1.0056184530258179
3.98,-0.016634924337267876,-0.11525560170412064,0.9980713725090027
4.0,-0.09475118666887283,-0.19756458699703217,1.0222842693328857
4.02,-0.09165172278881073,-0.23408718407154083,0.9889437556266785
4.04,-0.0003418599662836641,-0.1153472289443016,1.05109441280365
4.06,0.008966218680143356,0.21229960024356842,0.8630660176277161
4.08,0.025189470499753952,-0.038686640560626984,1.0579150915145874
4.1,-0.11015214771032333,-0.3255625069141388,1.0790791511535645
4.12,-0.008658644743263721,-0.31651079654693604,1.1475049257278442
4.14,0.25169968605041504,-0.362973690032959,1.1163830757141113
4.16,0.12156075984239578,-0.29890176653862,1.0604712963104248
4.18,-0.10845603793859482,-0.07718852162361145,1.1556878089904785
4.2,-0.0034558812621980906,0.2907887101173401,1.1603904962539673
4.22,0.021396785974502563,0.3526000678539276,1.2568771839141846
4.24,0.01045882049947977,0.11839046329259872,1.000614047050476
4.26,-0.2811667025089264,-0.07145822048187256,0.8048915266990662
4.28,-0.514631986618042,-0.10285206139087677,0.7860512137413025
4.3,-0.5296850800514221,-0.020600469782948494,0.8544914126396179
4.32,-0.33305904269218445,0.08476903289556503,0.8887972831726074
4.34,-0.19150297343730927,0.06202339008450508,0.9130916595458984
4.36,0.060910966247320175,0.01389705203473568,0.973648190498352
4.38,0.2764230966567993,0.205391064286232,0.9497868418693542
4.4,0.388924241065979,0.11598718166351318,0.9483063817024231
4.42,0.47235575318336487,0.032488372176885605,0.9093963503837585
4.44,0.5771089792251587,0.13644713163375854,0.8682134747505188
4.46,0.5387815237045288,0.17626197636127472,0.9165212512016296
4.48,0.4510561525821686,0.3233306109905243,1.0139163732528687
4.5,0.440486878156662,0.48604175448417664,1.0045603513717651
4.52,0.2913326025009155,0.4760128855705261,0.9447760581970215
4.54,0.1946531981229782,0.3352420926094055,0.9173968434333801
4.56,0.17325946688652039,0.28214243054389954,0.940177321434021
4.58,0.18396958708763123,0.3084637224674225,0.9998973608016968
4.6,0.23886413872241974,0.2623697817325592,1.0342251062393188
4.62,0.2980426847934723,0.14174282550811768,1.0500694513320923
4.64,0.19648057222366333,0.12188480794429779,0.9914301037788391
4.66,0.14049944281578064,-0.04763069376349449,0.9297915697097778
4.68,0.07514537125825882,-0.19691191613674164,0.9191214442253113
4.7,0.07785513252019882,-0.3748423159122467,0.9429153203964233
4.72,-0.13806620240211487,-0.35119593143463135,1.0127991437911987
4.74,-0.15826748311519623,-0.42715686559677124,1.0235888957977295
4.76,-0.150496244430542,-0.5347570776939392,1.0794682502746582
4.78,-0.12322471290826797,-0.5742747187614441,1.0859521627426147
4.8,-0.18504245579242706,-0.6136958003044128,1.0338484048843384
4.82,-0.14871203899383545,-0.6649572253227234,0.8748601675033569
4.84,-0.22644855082035065,-0.6426706314086914,0.813504159450531
4.86,-0.2342493087053299,-0.5049147605895996,0.9824020266532898
4.88,0.04704185202717781,-0.24911168217658997,1.1279107332229614
4.9,0.21478185057640076,-0.0480603352189064,1.177575945854187
4.92,0.17124810814857483,-0.020549410954117775,1.066133975982666
4.94,0.1208527609705925,-0.15037119388580322,0.915046751499176
4.96,0.10013049840927124,-0.061083998531103134,0.8531755805015564
4.98,0.01360252033919096,0.24140892922878265,0.8628478050231934
5.0,-0.01759495586156845,0.4304996728897095,0.8788981437683105
5.02,0.11799196153879166,0.4757595956325531,0.9597107768058777
5.04,0.22496439516544342,0.6219969391822815,1.0714845657348633
5.06,0.2023722380399704,0.7679726481437683,1.1567165851593018
5.08,0.07375523447990417,0.864983856678009,1.0490152835845947
5.1,-0.12290415167808533,0.7142249345779419,0.9079017639160156
5.12,-0.14915704727172852,0.4699651896953583,0.8550723791122437
5.14,-0.011105263605713844,0.33805978298187256,0.9639270305633545
5.16,0.2760103642940521,0.22735287249088287,1.051912784576416
5.18,0.3659361004829407,0.13712140917778015,1.1218433380126953
5.2,0.34683021903038025,0.06649716943502426,1.1112852096557617
5.22,0.2698383629322052,-0.08476255089044571,1.0633875131607056
5.24,0.16082802414894104,-0.19520147144794464,1.0062158107757568
5.26,0.07827987521886826,-0.18010155856609344,0.9419499635696411
5.28,-0.10172838717699051,-0.15182065963745117,0.9634472727775574
5.3,-0.2467263638973236,0.028558574616909027,0.9581241607666016
5.32,-0.3987341821193695,0.06385895609855652,0.9633061289787292
5.34,-0.4757995903491974,0.10901138931512833,0.9501214623451233
5.36,-0.5805068016052246,0.2144467979669571,0.9388247132301331
5.38,-0.743935763835907,0.23239748179912567,0.8948678970336914
5.4,-0.8741652369499207,0.18157567083835602,0.8578286170959473
5.42,-0.9189745187759399,0.1485440731048584,0.8418188095092773
5.44,-0.9077218770980835,0.10078204423189163,0.8976544737815857
5.46,-0.7493205666542053,0.06515122205018997,0.9100951552391052
5.48,-0.6919155716896057,0.03161236271262169,0.8461657762527466
5.5,-0.705574631690979,-0.033615924417972565,0.7674527764320374
5.52,-0.5950798988342285,-0.06800039857625961,0.7412512302398682
5.54,-0.41059327125549316,0.024792244657874107,0.822601318359375
5.56,-0.12008997797966003,0.1137426495552063,0.8889628648757935
5.58,0.19913160800933838,0.08962476998567581,0.9475460648536682
5.6,0.5027671456336975,0.0973796546459198,0.9771990180015564
5.62,0.6164798140525818,0.09718572348356247,0.9680893421173096
5.64,0.6008307337760925,0.025004733353853226,0.9259163737297058
5.66,0.5644433498382568,-0.08689399063587189,0.9154162406921387
5.68,0.5595418214797974,-0.16208645701408386,0.9940221309661865
5.7,0.6311779022216797,-0.07992468774318695,1.0636823177337646
5.72,0.5496155023574829,-0.1918569952249527,1.0977293252944946
5.74,0.3781112730503082,-0.3560325503349304,1.0446888208389282
5.76,0.20432612299919128,-0.524240255355835,1.0349072217941284
5.78,0.09735870361328125,-0.4715203642845154,1.116072654724121
5.8,0.06878969073295593,-0.4239051938056946,1.1015836000442505
5.82,-0.051569703966379166,-0.4691527485847473,0.9957393407821655
5.84,-0.10554949939250946,-0.36754924058914185,0.858241617679596
5.86,-0.2617975175380707,-0.17084529995918274,1.0817281007766724
5.88,-0.026236414909362793,0.27758359909057617,1.2178866863250732
5.9,0.153908833861351,0.42716285586357117,1.1268317699432373
5.92,0.00707374420017004,0.24909541010856628,0.9094492793083191
5.94,-0.09957226365804672,0.26337340474128723,0.8391332030296326
5.96,-0.04245702549815178,0.5905308723449707,0.9439573884010315
5.98,0.03619387000799179,0.7926163077354431,0.931011438369751
6.0,-0.06475953012704849,0.719537615776062,0.8333889245986938
6.02,-0.08625609427690506,0.6849700212478638,0.7692219614982605
6.04,-0.05470236763358116,0.6966195106506348,0.8100166320800781
6.06,-0.03849484398961067,0.7181375622749329,0.8720268607139587
6.08,0.00031752107315696776,0.6660779118537903,0.9176247119903564
6.1,0.01595027931034565,0.5848479866981506,0.8894950151443481
6.12,-0.02712990902364254,0.40548884868621826,0.8937258124351501
6.14,-0.04200954735279083,0.25429466366767883,0.9099670648574829
6.16,0.010826309211552143,0.2540479600429535,0.8908947110176086
6.18,-0.03874687850475311,0.15300919115543365,0.9547045826911926
6.2,0.06717687845230103,0.06331291794776917,0.911620020866394
6.22,0.1271350085735321,-0.21911831200122833,0.8764266967773438
6.24,0.15997062623500824,-0.38697972893714905,0.8828319907188416
6.26,0.2551255524158478,-0.4686901867389679,0.8764818906784058
6.28,0.177628293633461,-0.44629886746406555,0.8614881038665771
6.3,0.13682331144809723,-0.5128382444381714,0.8562299609184265
6.32,0.09356951713562012,-0.5598741173744202,0.8892541527748108
6.34,0.15012215077877045,-0.5743533968925476,0.9207943677902222
6.36,0.14039042592048645,-0.6030508279800415,0.9687240123748779
6.38,0.08364236354827881,-0.564676821231842,0.9929264187812805
6.4,0.012551250867545605,-0.5057767033576965,1.0170527696609497
6.42,0.012913519516587257,-0.44226518273353577,1.1715903282165527
6.44,0.1570385992527008,-0.19097080826759338,1.246077537536621
6.46,0.23073866963386536,-0.17063771188259125,1.1948676109313965
6.48,0.20606619119644165,-0.21004030108451843,1.0858649015426636
6.5,0.24849578738212585,-0.19904664158821106,1.0033704042434692
6.52,0.304269939661026,-0.16506429016590118,0.9761744737625122
6.54,0.2907974123954773,-0.05945620313286781,0.951145350933075
6.56,0.09844127297401428,0.06382852792739868,0.853936493396759
6.58,-0.09474107623100281,0.0478791706264019,0.836359441280365
6.6,-0.1332562267780304,0.09642475098371506,0.7749962210655212
6.62,-0.3057742118835449,0.1662752330303192,0.8067620396614075
6.64,-0.5120604634284973,0.32347285747528076,0.8103352785110474
6.66,-0.5745365023612976,0.2619350850582123,0.8213545680046082
6.68,-0.6428800821304321,0.3172367215156555,0.8530937433242798
6.7,-0.6687732934951782,0.3838547170162201,0.8731118440628052
6.72,-0.6645642518997192,0.3305208384990692,0.9006646871566772
6.74,-0.6338825821876526,0.2614061236381531,0.8779475092887878
6.76,-0.7267774939537048,0.11276378482580185,0.8781436681747437
6.78,-0.6956314444541931,0.019600749015808105,0.8487681150436401
6.8,-0.7625384330749512,0.047263357788324356,0.7919848561286926
6.82,-0.8353052735328674,0.01476355642080307,0.7389445304870605
6.84,-0.7358013987541199,-0.01738893985748291,0.6902647614479065
6.86,-0.5406235456466675,-0.08687305450439453,0.7343929409980774
6.88,-0.2916187345981598,-0.04162852093577385,0.8382227420806885
6.9,-0.050674743950366974,0.09251857548952103,1.0333466529846191
6.92,0.20638258755207062,0.16875745356082916,1.1099579334259033
6.94,0.3553147315979004,-0.0024206582456827164,1.0895379781723022
6.96,0.4753050208091736,-0.15236736834049225,1.0132975578308105
6.98,0.6266167163848877,-0.22215847671031952,0.9167659878730774
7.0,0.6365318298339844,-0.27155786752700806,0.8852964043617249
7.02,0.595472514629364,-0.20515872538089752,0.9259071350097656
7.04,0.573434591293335,-0.13899646699428558,0.9204202890396118
7.06,0.49904778599739075,-0.28449714183807373,0.9264430999755859
7.08,0.4412420094013214,-0.3575906753540039,0.9416581392288208
7.1,0.40144139528274536,-0.42642346024513245,0.975661039352417
7.12,0.29990100860595703,-0.3793279230594635,0.9440106749534607
7.14,0.10467410087585449,-0.4854257106781006,0.9120545983314514
7.16,-0.028933387249708176,-0.4342794716358185,1.0541040897369385
7.18,-0.03562849387526512,-0.04107973724603653,1.2708977460861206
7.2,0.042029935866594315,0.14098459482192993,1.2136633396148682
7.22,-0.07602550089359283,0.022865591570734978,0.9591597318649292
7.24,-0.21975672245025635,-0.048653170466423035,0.7208220362663269
7.26,-0.38140174746513367,0.018940230831503868,0.9109293222427368
7.28,-0.04182305559515953,0.4666714072227478,0.988886833190918
7.3,-0.024573881179094315,0.6461931467056274,1.0211466550827026
7.32,-0.10620575398206711,0.5754624605178833,0.9196136593818665
7.34,-0.08019928634166718,0.5941302180290222,0.8700289726257324
7.36,0.0290511604398489,0.6623682975769043,0.8252575993537903
7.38,-0.0003215210745111108,0.6465035676956177,0.779949426651001
7.4,-0.13215385377407074,0.7102780938148499,0.757248044013977
7.42,-0.1854201853275299,0.7705641388893127,0.8183384537696838
7.44,-0.07615256309509277,0.783538281917572,0.8357031345367432
7.46,-0.06236397847533226,0.6035800576210022,0.9230842590332031
7.48,-0.037968959659338,0.5777850151062012,0.9421536326408386
7.5,-0.008561656810343266,0.43999624252319336,0.9782496094703674
7.52,0.02001340128481388,0.34818512201309204,1.018294334411621
7.54,0.09319546073675156,0.24906137585639954,1.034423828125
7.56,0.09292294085025787,0.1627671867609024,1.0325850248336792
7.58,0.08870401978492737,0.057065315544605255,1.0016003847122192
7.6,0.04589877650141716,-0.012251433916389942,0.9409318566322327
7.62,-0.028671596199274063,-0.13057750463485718,0.9051660299301147
7.64,-0.010843588970601559,-0.2433832585811615,0.9176250100135803
7.66,0.04073120281100273,-0.25749635696411133,0.9731264114379883
7.68,0.041490014642477036,-0.3066333532333374,1.0235190391540527
7.7,0.006270246580243111,-0.3669767677783966,1.0656081438064575
7.72,-0.022647636011242867,-0.32588574290275574,1.0921251773834229
7.74,-0.03931935131549835,-0.28574323654174805,1.143196702003479
7.76,0.03231103718280792,-0.23764148354530334,1.106533408164978
7.78,0.03350958973169327,-0.18118102848529816,1.1049190759658813
7.8,0.05878616124391556,-0.03301110118627548,1.1232128143310547
7.82,0.11085452139377594,0.13785265386104584,1.0845969915390015
7.84,0.14824190735816956,0.17306621372699738,1.0380580425262451
7.86,0.07139895856380463,0.1947111189365387,0.9936097264289856
7.88,-0.06031790375709534,0.34660249948501587,0.9449142813682556
7.9,-0.2780940532684326,0.4569838345050812,0.743983805179596
7.92,-0.5670349597930908,0.29702994227409363,0.536687970161438
7.94,-0.6436252593994141,0.033219121396541595,0.4736885726451874
7.96,-0.6043685078620911,0.055206459015607834,0.6424791216850281
7.98,-0.4778342545032501,0.26651233434677124,0.8803451061248779
8.0,-0.4976244866847992,0.3213346004486084,0.980538547039032
8.02,-0.6938013434410095,0.2584991753101349,0.896220862865448
8.04,-0.9222504496574402,0.24162161350250244,0.7098192572593689
8.06,-1.097005844116211,0.14098787307739258,0.6065137982368469
8.08,-0.9872115850448608,-0.009825481101870537,0.7324546575546265
8.1,-0.6108559370040894,0.13992327451705933,0.8847277760505676
8.12,-0.37181520462036133,0.2909592390060425,1.0984394550323486
8.14,-0.2605639398097992,0.4456348717212677,1.2276514768600464
8.16,-0.11611589789390564,0.5496009588241577,1.0861488580703735
8.18,-0.13969853520393372,0.4484270513057709,0.9291062951087952
8.2,0.14388015866279602,-0.06761408597230911,0.8132798075675964
8.22,0.45189109444618225,-0.25517675280570984,0.8089566230773926
8.24,0.6281142830848694,-0.0078159524127841,0.9267014861106873
8.26,0.7537015080451965,0.12278980761766434,0.9100942015647888
8.28,0.7066766619682312,-0.24561645090579987,0.7899095416069031
8.3,0.7526276111602783,-0.4911598861217499,0.682582676410675
8.32,0.754170835018158,-0.46785062551498413,0.6733394861221313
8.34,0.704092264175415,-0.501785397529602,0.7220962643623352
